3,boy in a surfing shirt is swinging on a swing .
0,child is smiling while being on a swing .
7,little boy swings at the playground .
0,child swinging on a swing .
2,african american stands by his car .
7,man stands at the wheel of a classic american car , door and trunk open .
2,man stands next to a car .
6,in blue shirt stands outside the car .
4,man in the blue is posing for a picture next to his car .
2,man is fly fishing Alon in a stream .
2,man is wading in a river .
4,fly fishing in a small river with steam in the background .
2,fishing in river .
6,man is standing in the river next to smoking grass .
0,boy standing on a football field with a colored ball .
2,little boy in orange kicking a soccer ball .
3,little boy stands at a football field and prepares to kick a child 's play ball .
7,orange shirted boy looks to the side , as he faces the rainbow colored soccer ball on the chalk striped field .
0,young boy wearing an orange uniform stands on the field near a colorful ball .
8,blurred image of a black and white dog running through the grass .
1,dog is running through a field .
8,large white and black dog is running very fast through the grass .
8,black and white spotted dog is running outside .
1,dog is running while looking up
1,brown dog races through a field .
7,brown dog running through the tall grass .
1,dog running in long grass , a housing development behind it .
1,tan dog is bounding through grass .
2,dogs running through tall grass .
5,girl with blonde hair and a black shirt .
5,woman sits at an outdoor cafe table with really big blond hair .
2,woman who is wearing red lipstick and has curly hair sits at a table .
5,woman with bright red lipstick and big blonde hair sitting at an outside cafe
5,woman with thick curly blond hair sits outdoors at a table .
0,man and two boys are bouncing on a trampoline .
0,man and two boys jump on a trampoline .
0,man and two small boys jump on a trampoline .
0,man and two young boys jump on a trampoline .
0,males are jumping on a trampoline outside .
1,blond dog runs down a flight of stairs to the backyard .
7,dog jumps off the stairs .
1,tan dog runs down a wooden staircase to the green grass .
9,yellow dog is jumping across a grassy yard in front of a wooden deck .
1,yellow dog jumping off of a porch .
0,group of 6 boys are wearing yellow life vests and are on a make-shift raft .
0,group of people on a boat .
0,in life jackets on a watercraft .
6,young people in life jackets are sitting on something floating in water .
4,boys in life jackets smile and laugh while riding in a boat .
0,boys play on a raft in a lake
7,three boys who are wearing life jackets are looking into the water .
0,boys in life jackets float on a raft .
6,boys wearing life jackets are on top of innertube in the water .
0,boys wearing yellow lifevests on a raft on the water .
4,boy baseball player in a green and yellow jersey leaps for the ball .
2,boy chasing a baseball .
7,little boy playing baseball goes for the ball on the ground .
7,young boy dives to catch the ball during a baseball game .
4,boy in the green and yellow shirt has a glove on and is going towards the ball .
1,child throws something for a white dog to catch .
5,girl trains her white dog with treats .
1,little girl plays fetch with a white dog .
1,gives treat to jumping dog .
6,girl throwing food in the air for her white dog to catch .
8,person and a black dog are walking through the snow .
1,person climbs a snowy hill while a black dog follows .
1,person climbs up a snowy hill while their dog follows .
4,person hiking up a hill in the snow with a dog .
1,hiker is walking up a snow covered hill with a black dog .
7,boy is diving through the air into a swimming pool .
0,boy jumps into a pool on a bright sunny day .
7,boy jumps into the blue pool water .
2,smiling child dives into a pool .
7,young boy is jumping into the pool on his belly .
4,in orange life vests on sitting in a black raft
6,in orange life jackets sitting on raft in water
4,boys are sitting on a grey raft in the lake .
4,boys in life jackets sitting on floating device in a lake
0,boys in orange life vests sit on a raft .
7,man , seen from the back , with his head turned to the side wearing a backpack
7,man wearing a backpack looking to the side .
7,adult male wearing a backpack walks and looks to the left .
6,man in the backpack looks to his left .
2,man is wearing a backpack and sunglasses while walking through an outdoor market .
5,girl in purple pants running with two dogs .
8,girl is running through a field with a brown dog and white dog running beside her .
5,girl running outside with three dogs
5,girl runs with dogs in a dry field .
8,running through a field with a brown dog and a white dog .
1,dog wearing a yellow collar is bearing his teeth at another dog that is sitting by a tree .
2,German shepherd is showing its teeth as it growls at another German shepherd .
2,German shepherd barking at another German shepherd in a forest .
2,German sheperds snarling at each other .
2,German Sheppard dogs are fighting .
2,little boy kneels and prepares to throw a basketball .
2,little boy starts to toss a mini basketball .
2,little boy throws a basketball .
2,small boy lifts a red and blue ball .
8,dressed in blue and red holding blue and red ball
1,black dog , running on grass .
7,dog runs through the grass towards the camera .
1,large dog running on grass with a tennis ball in his mouth .
4,large gray dog carrying a ball in its mouth runs across the grass towards the camera .
6,grey dog is jumping through the grass with water in the background .
8,black and brown dog and a grey poodle sticking its butt in the air on the sand .
6,are two dogs playing in the dirt .
5,bigs dogs play with each other .
6,dogs are playing in the sand .
7,dogs looks at each other while standing on the dirt .
5,group at an outdoor party includes a man wearing camouflage pants with neon orange boots and suspenders .
2,group of people are standing together outside .
5,man with orange boots stands with a few other people .
7,girl min the pink top is looking at the man who is wearing orange boots and patterned pants .
3,is a woman in a pink shirt holding a can and three other men .
9,man holding a paddle is standing in front of a yellow kayak .
4,man is standing in the water with a kayak .
6,man stands next to his yellow boat in the water .
9,person in red and blue holding a paddle in front of a yellow canoe in the water .
4,standing in the water by a yellow boat with an oar in their hand .
2,group of young people stand around waiting for something .
3,are standing around inside and one of them is wearing a fedora and a striped zip hoodie
9,is a group of people standing around at some sort of event .
2,people standing together .
2,people hang out at a party .
5,boy plays with sand near green grass .
3,little boy pours sand from a shovel into a pail .
2,young boy in a blue shirt pours sand from one container to another .
2,young boy shovels sand into a mold .
5,young child in a blue shirt is playing with sand
8,black and brown dog swimming in a lake .
1,black dog with a brown muzzle swimming in water .
6,dog swimming in water towards the camera .
7,large black and tan dog is coming out of the water .
1,and tan dog swimming toward shore of pond
0,little boy quickly pushes another child on a riding toy .
9,image of one young boy being pushed in a cart by another .
3,boy is pushing another boy down a street in a doll carriage .
0,boy is running and pushing another little boy on a toy with wheels on it .
2,young kids play and run .
8,black and a tan dog .
8,black dog chasing after a brown and white dog in the grass
1,dog is running away from another dog .
6,dogs play around in the grass .
6,dogs play in the grass .
8,brown and white dog fetching a toy .
1,brown dog is carrying a toy in its mouth .
1,dog running though a grassy field .
5,dog with objest in mouth moving toward camera .
1,brown dog with the white chest is carrying a ball .
3,woman wearing a bathing suit points in a case as another looks on .
3,young woman in a bikini looking at something in a glass case .
2,girls lean over and look at something in a case .
2,woman looking into a glass case .
2,women are looking into a glass case .
2,blue and white soccer team playing against each other .
2,running after soccer ball in their game
2,boys playing soccer go after a ball .
7,soccer ball players are chasing after the ball .
2,boys playing soccer .
8,big brown dog runs with a stick in his mouth , and a big black down runs behind him .
8,black dog and a brown dog with a stick in his mouth are running in the field .
8,brown dog runs with a stick in its mouth and a black dog follows .
1,dog running with a stick in its mouth .
9,dogs are running , one of them has a stick in its mouth .
2,group of four hiking through a snowy forest .
7,group of people are backpacking through the woods and snow .
2,group of people hike through a snowy wooded area .
2,hikers hike on trail through snow .
4,walking in a line with backpacks are using a trail through the trees .
1,dog and a person look under the shelf .
1,dog and a woman bending over .
8,woman and a dog both kneel with their heads down and butt in the air .
7,woman and a dog both with the butts turned towards the camera
3,backs of a woman and a dog .
2,boy blowing bubbles .
2,boy in a blue shirt blows bubbles .
2,boy in blue is blowing bubbles .
2,boy is blowing bubbles
2,young boy wearing a blue shirt blows bubbles .
2,big brother helps a little sister blow bubbles .
2,boy helping a younger girl blow bubbles .
2,girl in a black shirt blowing bubbles .
2,little girl is blowing bubbles through a yellow hoop .
5,little girl with blonde hair and a blue shirt is blowing bubbles outside with someone .
4,man in a yellow shirt walks past a tree on the sidewalk .
4,man in yellow holding a coffee is walking on the sidewalk .
2,man steps onto a sidewalk .
7,man wearing a yellow shirt and carrying coffee walking onto the sidewalk
6,walking fast with coffee in hand down the sidewalk .
7,child is leaping into the air from a sand dune near the beach .
7,girl jumping high off of the sand .
0,girl jumping on a sand dune at the ocean .
6,young girl jumping in the sand on the beach
7,little girl jumps up into the air with the sand beneath her .
1,dog races while wearing number 6 .
0,greyhound wearing a muzzle and the number six on a yellow jacket is running on a dog track .
1,muzzle greyhound dog running on a track
3,tan greyhound wearing a gold shirt with a number on it runs down a track .
5,greyhound leaping in race with yellow jacket .
9,lady stands in a field of tulips looking unamused .
3,woman is standing in a field of tulips holding onto a coat and cellphone .
9,woman stands in a field of flowers .
9,woman is standing in a field of colorful tulips .
9,standing in a field of tulips
3,boy in a black shirt punches a yellow punching bag while a boy in a blue sweatshirt holds the bag .
6,children playing outside in the grass practicing punching .
0,kids play outside on a nice day .
6,boy in the black sweatshirt is hitting the yellow object held by the boy in the blue sweatshirt .
0,boys talk on a field near palm trees .
0,boys are standing on a balance beam while playing with a green rope .
0,boys holding a green rope and competing against each other on a balancing rod , while others look on .
0,boys on a balance beam holding a rope
0,kids are balancing on a log and holding a rope .
0,young boys playing a game on a log while other kids look on .
4,boy in a blue shirt climbs through the mud .
3,boy in a blue shirt on a mound of mud
9,boy in a pile of mud .
5,boy in deep mud is attempting to get out with onlookers nearby .
2,boy playing in mud
2,child swinging a multi-colored banner .
5,young boy is playing with a colorful streamer .
2,young boy waving a streaming kite
5,young child plays with a colorful toy outside .
5,boy is playing with a colorful ribbon .
3,man in a dark shirt and shorts is standing on top of a high graffitied rock .
0,man in black standing on a rock with the phrase " life is short " spray painted on it .
7,man is standing on rocks , which are inscribed with the phrase , " life is short " on the side .
4,man stands on a rock and takes in the view .
3,man wearing a black shirt is standing on top of a rock that says , " life is short " .
2,girls holding sacks are standing in a field .
2,girls pillow fight in a school play yard .
5,girls playing with plastic bags in a park .
2,girls swinging bags .
5,young girls htting each other with sacks on a field .
0,girl climbing on a climbing ledge .
2,little girl is climbing up a climbing wall
2,small girl climbs a rock wall .
2,young girl ascends an indoor climbing wall .
2,young girl practicing rock climbing on an indoor wall .
2,couple of people struggling through a muddy pit
6,person wearing orange pants in playing in the mud .
3,girls climbing out of a mud pit by a beach .
2,girls wading through hip deep mud .
2,girls wake through some mud at a park .
2,group of motorcycles wearing black .
2,are seen riding during a parade , one has an American flag .
2,carrying american flag rides motorbike .
7,motorcyclists ride along the street .
0,on motorcycles ride down a street with an American flag waving .
3,man carrying a fishing pole silhouetted against a bright blue sky .
0,person stands on a hill surrounded by blue skies and clouds .
3,person with a fishing pole is backlit against a blue cloudy sky .
9,person with a fishing pole silhouetted in front of a blue sky .
3,silhouette of a man with a fishing pole .
9,man in a gray shirt sitting in a field of flowers .
9,man in camouflage clothing hides in a bed of roses and other flowers .
4,man is ducking down between the red tulips in a flower field .
9,man kneels in a field of red , yellow , and white tulips .
9,man is in a field of tulips .
1,boy and a dog run through the grass .
3,boy wearing a red shirt runs across the grass with a furry dog .
3,child and a dog running across a grassy lawn .
1,large dog chases a boy through a field .
8,young Asian boy running with a white and grey dog on green grass .
3,boy in the bathroom wearing a Spiderman t-shirt holding a ball and a toothbrush .
4,boy is in the bathroom holding a green ball and a toothbrush .
2,boy wearing Spiderman clothes standing in a bathroom .
4,Kid in a spiderman outfit holds toothbrush and ball in the bathroom
3,little boy is in a bathroom holding a green ball .
2,father and son are flying a red kite .
3,man and a child are flying a kite in a field in the city .
2,man and boy are flying a kite together .
3,adult and a child fly a kite together .
2,and boy fly kite in park .
7,man about to paraglide from the water .
7,man glides on top of the water .
0,man is pulled through the water on a large ski .
7,man on the sea .
2,holding harness waterskiing
0,man doing tricks on a motorcycle
0,man puts his motorcycle up on its rear wheel on a track .
3,man riding a motorcycle is performing a trick at a track .
0,man stands on his motorcycle while doing a wheelie .
0,motorcycle is being ridden on a track whilst pulling a wheelie .
2,young boy wearing a denim jacket sticks his tongue out .
5,young boy with brown hair and green eyes looks at the camera and sticks his tongue out .
5,young boy with reddish hair and grey colored eyes sticks his tongue out .
2,in jacket points tongue out
2,boy wearing a denim shirt sticks out his tongue .
2,man jet boarding .
7,parasurfer is airborne over the water .
0,wakeboarder is attempting a trick while holding on to lines pointed upward .
2,wakeboarder is jumping a huge wave .
4,on a wakeboard in the air
2,are practicing judo on red and white mats .
0,do martial arts on a red mat .
2,practicing martial arts in a training hall .
0,children perform a karate move on a red mat .
2,girls karate fighting
4,girls in karate uniforms struggle in a dojo .
2,little girls are dressed in white karate uniforms .
2,little girls practice martial arts .
2,little girls spar in a Karate bout .
4,young girls sparring in white martial arts outfits while a third person watches from the side .
4,lone parasailer surfing in the ocean wearing a black swimsuit .
7,man is kite surfing away from the camera .
7,man is sky surfing on the water .
2,man waterskis while attached to a parachute .
6,waterskier cuts through the blue water with sailboats in the background .
3,man in a white shirt and dress pants sits just underneath a stone archway .
3,man wearing a white shirt and black pants sitting on a staircase
2,old man sits in an ancient brick archway .
3,old man with a white shirt and black pants sits on a chair in the opening of a stone tunnel .
2,man sitting in a doorway .
9,person holding a picture of a face in front of their own face sitting on a bench .
9,person sitting on a bench and holding a picture in front of their face .
9,is sitting on a wooden bench holding the picture of a face up in front of their own face .
5,person blocks his face with newspaper to avoid being photographed .
9,person is holding a picture in front of their face .
2,guy tries to climb a stone cliff while his friend helps him .
3,man in a red shirt climbs a rock while another man stands behind to help him .
3,man in a red shirt is learning how to climb a cliff .
3,man in brown is helping a man in red climb a rock .
3,man wearing a brown sweatshirt helps a man in red climb a rock .
3,woman carrying a white ball is running behind a small boy .
4,woman holding a ball chases a small boy running in the grass .
3,woman holding a small ball chasing after a small boy .
0,woman is running after a boy on the grass .
3,woman with a softball runs after a child in a grassy lawn .
7,beige dog runs through the shrubbery toward the camera .
1,blond dog runs down a path next to a rhododendron .
1,brown dog is running through a wooded area .
7,dog is running through the yard .
4,yellow dog is running next to a bush on a path in the grass .
0,lone man wearing sunglasses sitting on a concrete wall
7,man sits by a dock looking at the water .
0,man sits on a dock with a bottle of water .
0,sitting by himself on a pier with a bottle of water .
6,man in the brown jacket is sitting on the ground by the jetty .
0,girl sits on a rock wall while looking at her cellphone .
2,woman sitting down checking her cellphone .
0,woman with a backpack looks at her cellphone while sitting on a short concrete wall .
0,young person reviews his photos while sitting on a bench .
5,sitting and looking at phone , with a black backpack .
0,girl has placed a purple cloth over her face while she lies on wooden structure .
5,girl is sunning herself with a purple towel over her face .
0,girl lays on a wooden deck with a piece of clothing covering her face .
4,young woman is laying in the sun with her face covered by a purple scarf .
0,young woman with a purple cloth hiding her face relaxes on a wooden deck .
3,woman in a black shirt sitting on a red bench .
0,woman is sitting and staring on a red bench near a building .
9,woman wearing sunglasses sits on a red bench in front of a yellow building .
4,woman in the brown shirt is sitting on a bright red bench .
3,in a black shirt sitting on a red bench .
3,boy in yellow shorts kicks a soccer ball in a basketball court .
0,little boy in orange shorts and flip-flops plays soccer on a basketball court .
2,young boy kicks a ball in an outdoor court .
5,in orange shorts and flip flops plays with soccer ball .
0,boy kicking pink soccer ball on a basketball court .
7,man and a woman at the waterfront .
9,woman and a man is standing beside water in front of buildings .
3,woman holding a black leash and a man looking down .
2,woman wearing a scarf looks down .
7,woman wearing a scarf stands near the water and looks down .
4,hang glider high in the air with a few clouds in the blue sky .
3,person is flying with a yellow parachute above a green building .
6,yellow parasail is in the air .
7,glider floating through the air above many green trees .
6,flying high in the sky with sky rider .
2,guy is rock climbing .
2,man is rock climbing .
2,man rock climbing .
3,young man in a blue short-sleeved shirt climbs up a rock face with no ropes .
3,is a man in a light shirt climbing a rocky cliff .
1,black dog is slowly crossing a fallen log that is outstretched over a stream of water .
3,dog crossing a river on a bridge made of a fallen tree .
0,dog walks on a log across a small river .
1,black dog is walking along a tree trunk bridge over water .
1,dog walks across the stream on a fallen log .
2,man in a blue shirt and jeans poses by large mossy rocks .
4,man is laying under a large mossy rock in the forest .
2,man is sitting on rock ledges .
4,man lying in the middle of a hug rock
2,man sits underneath a large and colorful rock formation .
6,black dog plays in the water .
1,black dog 's head rises above some water .
6,black dog splashes in the water .
6,black Labrador in the water .
7,black dog 's head is poking up out of the water .
9,child in winter gear is posing while a crowd of people sit and stand behind her .
2,young girl dancing .
2,young girl stands on one leg .
2,of little girl dancing
3,little blond haired girl in a grey sweatshirt dances at a park with people seated behind her .
7,big , brown dog running through the water
1,brown dog running through a pond .
1,dog plays in water .
7,brown dog splashes through the water .
1,dog is swimming .
5,girl dancing with four boys watching .
8,group of boys and girls sit and talk together under a tree
9,group of teenagers stand in a park .
6,socializing in the shade .
4,six kids are in the shade of a leafy green tree .
1,dog walks down the dirt road as a person follows .
9,tan dog walks ahead of a man in a dry area .
1,white dog is going for a walk through the desert with its owner .
1,yellow dog is walking along a mountain trail
6,in desert area with distant man in background .
1,brown dog carrying a stick .
1,brown dog runs on the sand carrying a stick .
1,brown dog runs on the sand , holding a stick .
4,dog is running across the sand with a stick in its mouth .
7,dog is playing with the stick on the beach .
9,little baby standing in front of a colorful merry-go-round
2,little boy is watching a merry-go-round .
2,little boy watches a Ferris Wheel in motion .
7,tow-headed boy looks on at the children 's merry-go-round .
2,child looking at a colorful children 's amuseument ride .
4,little girl is sitting on the counter dangling one foot in the sink whilst holding a dish jet washer .
5,little girl plays with a faucet .
7,little girl wearing sunglasses puts her feet into the kitchen sink .
4,young , barefoot girl in red sunglasses plays in a sink .
7,young girl wearing red sunglasses sits near a sink and holds the faucet .
2,man climbing a rock .
2,man is rock climbing at sunset .
2,man is scaling a large boulder at dusk .
7,man scales the large rock .
2,scaling rock at night .
2,boy poses in karate form and uniform .
2,small child in a karate uniform is punching .
2,young boy is practicing his karate in a gym .
2,young boy practicing martial arts .
2,young child is standing in a martial arts pose .
4,people are on a very small boat on the water with big trees in the background .
3,people are riding in a canoe near a forest .
7,people are rowing a canoe through the water .
2,people in a boat paddle their way past large trees .
2,people row a boat .
2,group of people rowing a boat .
9,group of people rowing a large rowboat in the lake .
0,skull of rowers on a lake .
7,team paddles their long boat through the water with trees behind .
3,people ride in a canoe near a forest .
6,black dogs are jumping in waves at the beach
6,black dogs play in the waves at the beach .
0,black dogs run into the white waves on a beach .
1,dog are playing the waves at a beach .
6,dogs are running around in the water .
4,man in a red shirt climbs a rock in the background , a tree in the foreground .
3,person climbing a boulder behind a tree .
3,person climbs a big rock under a tree .
2,person jumping in a rock and treefilled area .
4,boy in the red shirt climbs a large rock .
4,boy is kicking up dust as he runs in the dirt by a tree .
2,boy wearing brown running in dirt .
7,dirty boy runs through the dirt .
7,dusty boy runs along a dirt path through the grass .
4,teenage boy runs through the dirt near a house in the country .
0,little boys are playing on a playground .
0,little boys lounge at a park , one sitting on a swing .
7,toddler boys look onward from the playground .
2,young boys in swetashirts at a playground
5,young boys with playground equipment
2,child reaches for a bar .
3,little boy in navy blue reaching up for a bar on a playground .
2,little child reaches for a bar .
2,reaches above head for blue pole .
6,boy reaching for blue bar in play area , another child in background .
0,man is paddling a kayak on water beside a large rock face .
3,man is rowing a canoe in a body of water .
3,man rows a boat against a night sky .
5,person canoeing on water with a black background .
6,person rowing in their boat in the water .
2,on tricycles .
7,riding tricycles on the pavement .
2,kids are lined up to race in a tricycle race .
2,children ride tricycles in a race .
2,children riding tricycles are passing a pink banner .
4,girl in a red t-shirt is sitting on rock above the clouds .
0,girl sits on the side of a large mountain with one leg hanging off .
4,woman in a red shirt is sitting on the edge of a cliff .
4,woman in red is sitting on the edge of a steep rock .
4,woman in a red shirt is sitting on the edge of a high cliff .
1,brown dog wading into a marshy pond .
9,dog on the edge of a body of water .
4,dog walking into a lake with reeds in the background
3,dog wearing a blue leash walks into a body of water .
7,large brown dog leans into the water from the grassy shore .
9,blonde woman is standing in the middle of a field of tall pink flowers .
9,blonde woman walks through shoulder-high pink tulips , in front of a green field with a small house and trees in the distance .
9,woman sitting in a field of flowers
4,woman standing among a bunch of pink flowers , with a little shack in the back .
3,blonde woman is crouching in a field of pink tulips , near a grassy field and trees .
8,black and brown dog trying to catch a blue ball .
1,dog chasing a ball .
7,dog jumps for the blue tennis ball .
1,brown dog jumps for blue ball
1,German shepherd dog is trying to catch a blue ball .
0,greyhounds are racing on a track at night .
2,lean , numbered , greyhounds race along a track .
2,Greyhounds racing at night
6,horses are right alongside each other in the race .
8,, black , and brown greyhounds racing in numbered shirts .
0,boy with his hands above his head stands on a cement pillar above the cobblestones .
4,child in colorful shorts is standing on a post in the street .
0,small boy stands on a cement stump in a park with his hands on his head .
8,young man wearing a white t-shirt and green and black shorts standing on a stump .
5,child in white shirt and print shorts with hands over their head standing on object .
9,group of four children dancing in a backyard .
4,children , out in a yard , leap into the air .
2,kids are jumping around and playing outside .
9,young kids have a picture taken of them while in midair .
2,boys and two girls jump as they have their photo taken .
0,little boy wearing an orange shirt and white shorts jumps barefoot on a plastic jumper on top of the green grass .
3,young boy in a red shirt plays on a mini-trampoline in a grassy field
3,wearing a red shirt standing on a plastic object and holding a yellow toy shovel .
0,with yellow toy in hand , jumps on a toy on green grass .
2,boy bouncing off a trampoline .
7,boy enjoys puddle jumping on the big yellow dot .
0,boy is jumping on yellow spots that are painted on the floor of a water fountain .
4,person in the air above a water spout in the blue and yellow floor .
2,small child is chasing water squirts in a fountain .
6,child jumping in the air .
1,dog chases a smaller dog .
7,large dog is running on the grass .
1,larger brown dog is chasing a smaller grey dog on the grass .
1,large tan dog runs after a small tan dog on a grassy yard .
1,small dog stops in its tracks to look at the big dog chasing it .
7,girls smile at the camera .
2,black girls wearing white shirts smiling
7,young african-american girls smile for the camera .
7,young black girls posing for the camera .
7,young girls wearing white dresses smile at the camera .
0,man on a motorcycle going around a corner .
3,man rides a green motorcycle around a corner
0,man with a blue helmet leans into a sharp turn on his motorcycle .
3,motorcyclist on a number 52 bike leans in for a sharp turn .
3,number 52 motorcyclist in a blue and black helmet is going around a corner .
2,doberman bites a large blue ball .
0,doberman biting a blue ball on a grassy surface .
2,doberman puppy is trying to put a very large blue rubber ball in this mouth
8,large black and brown dog tries to bite a large blue ball .
1,dog tries to bite a big blue ball .
5,children with chocolate around their mouths are pulling funny faces .
2,girls are making funny faces and one has food smeared on her face around her mouth .
5,girls with chocolate mouths
2,little brown haired girls are grinning and squinting their eyes .
5,little girls , one with chocolate on her face , make faces .
3,man is kneeling next to a tripod and a feild of tulips .
9,man is taking photographs of a large garden of white and orange tulips .
2,man photographing tulips .
2,man takes pictures of white and yellow tulips .
9,photographer eyes his next subject in a garden of tulips .
1,black dog is shaking water off his body .
1,dog on a leash shakes while in some water .
6,dog splashes in the murky water .
1,dog standing in shallow water on a red leash .
6,dog in the water shaking the water off of him .
3,young girl is in a teal colored netted skirt and wearing a shirt with a peace sign .
2,young girl smiles while wearing a teal fluffy skirt .
2,young girl wearing blue smiles .
2,little girl is running and laughing .
3,little girl is wearing a white T-shirt with a peace sign and a sea foam green tutu .
3,homeless man holds up a sign begging for money for beer , pot and a hooker .
3,man holds a sign outside a hotel that reads " Ok Ok Ok , I need money for beer , pot and a hooker . "
2,man in Seattle holds a sign begging for money .
3,scrubby looking man in a black sweatshirt holding a sign .
2,man is asking for money .
7,dog running on the beach
1,dog runs across sand .
7,dog walks on the beach .
1,skinny brown dog runs across the wet sand with his mouth open .
7,dog is running through the wet sand .
0,bums are sitting on a sidewalk outside a Peace Mission in Portland Oregon .
3,homeless men sitting next to a building with a shopping cart .
6,men sit on the sidewalk in front of stores .
5,men sit on the sidewalk with shopping carts filled with their belongings .
2,people are sitting against a building near shopping carts .
6,blond dog jumps in the air on the grass .
1,medium sized brown dog jumping
1,muscular dog is walking on very short grass .
1,tan dog is prancing over grass .
1,dog looks mean while running
2,two white dogs are playing in a field .
6,little dogs run in the field .
2,white dogs running
6,white dogs running in the grass together .
7,white dogs run through the grass .
2,boys are walking down a tree lined dirt path .
2,children walking away , down a path surrounded by trees .
2,children walking down a forest path .
4,children walking down a path in the woods .
4,kids are walking on a path in the woods .
1,brown dog is standing in a lake .
1,brown dog is swimming in a creek .
1,dog swimming in a pond
2,swimming in body of water
6,brown dog is swimming in the water .
1,brown dog is sniffing a white dog that is lying on the floor .
1,dog lays under a table being sniffed by another dog .
1,sniffing another dog lying under furniture .
7,dog sniffs another lying on the ground .
8,is a dog laying on the floor and another standing over him , licking his ear .
0,man on a motorcycle does a wheelie on the track .
0,man on a red crotch rocket .
2,motorcycle rider doing a wheelie .
4,in a red and white uniform is driving a red and white motorcycle down a track with the front wheel in the air .
0,red motorcycle pulls a wheelie on the racetrack .
1,tan dog and a cream colored dog run through grasslands .
8,white dog and a brown dog running across a grassy field .
7,dogs bound across the grass .
2,skinny dogs are running towards camera across a grassy field .
2,thin dogs are running fast through tall dry grass .
6,brown haired lady smiles at the camera in front of trees .
2,Asian girl is smiling whilst standing in font of some green bushes .
5,asian woman with brown hair wearing a green jacket .
9,young woman stands in front of some shrubs .
9,brunette woman smiling in front of bushes .
3,man in a white t-shirt is standing outside on a busy street .
4,man stands on a busy street with buildings and shops in the background .
9,picture of a young man in front of some interesting buildings .
2,poses on street corner .
5,with white shirt and green shorts poses for a picture .
3,man fiddles with a shopping bag outside near a shopping cart .
7,man gathers his belongings by the side of a building .
3,man in a black cap is opening a bag beside a bicycle and a shopping cart .
3,man looks in a bag near some grocery carts and a bike .
3,man outside at a red brick building with a grocery cart , a bike , and miscellaneous .
7,man plays fetch with his big black dog just out of the woods .
9,man prepares to throw a stick intended for a black dog in front of him to fetch .
8,man throwing a stick for his black and tan dog .
1,throwing stick and dog watching
4,man in the black jacket is throwing a stick for the dog to chase .
0,children are pulling faces on a purple bench .
0,little girls are sitting on a purple bench and making funny faces .
0,little girls make silly faces on a wooden swing in an over saturated photo .
0,young girls are sitting on a bench swing in a park .
2,young girls pose together outside .
0,boy walks through a dusty rocky yard with a bicycle tire on his shoulder .
2,small child is carrying a large hoop .
2,small child is holding a tire over his shoulder .
0,very small boy carries a bicycle tire on his shoulder .
2,young boy is carrying tire rubber down a dirty road .
8,black cow and a brown cow being chased by a dog
8,black cow and a brown cow being chased by a dog
8,brown and black bull runs from a small black dog .
1,brown cow jumps near a black one as a dog herds them .
2,chasing brown cow and black cow
2,couple kisses .
0,couple kisses on a busy sidewalk .
7,couple kisses on the busy street .
3,man and a woman with a purse on her shoulder kissing each other while standing in a crowd .
7,couple embrace on the street .
2,boy wearing red shorts is jumping into a paddling pool .
4,little boy in red trunks plays in a kiddie pool .
2,little boy is jumping into an outdoor kiddie pool
3,little boy jumps into a child 's pool in a backyard .
3,young boy wearing a red swimsuit jumps into a blue kiddie pool .
1,black dog is running fast on green grass .
6,black dog is running in the grass .
6,black dog is running in the yard
7,black dog is standing on the grass .
8,black dog runs and , focusing on something .
9,group of people near a fun house at a carnival .
2,group of people walk through a carnival .
2,standing outside at a carnival .
0,walk outside of a building that has many murals painted on it .
9,people are in a front of a colorful painted building .
4,man dressed in a purple shirt and red bandanna smiles at the people watching him .
0,man on the street wearing leather chaps and a chainmail codpiece .
7,man wearing a purple shirt and black leather chaps poses for the camera .
9,dressed in leather chaps and purple shirt stands in front of onlookers
3,is a man in a purple shirt , leather chaps and a red bandanna , standing near other men .
9,group of people in front of a house .
3,man in stripes , a woman in sunglasses , and a child in a blue hat in front of a brick building .
3,woman in sunglasses and a blue flowered shirt stands while a boy and a man sit nearby .
7,woman wearing sunglasses and a flowered shirt looks to the left .
3,adults and one child are waiting outside of a building , perhaps a school .
2,camel carries two peoples stuff .
9,couple of people in the desert walking in front of a large tan camel
5,woman , child , and camel with supplies walking near a tree .
2,standing next to tree in desert carrying water
5,people stand by a camel with containers strapped to him .
2,bride and groom look at each other in a goofy picture .
7,bridge is talking to the groom and he scratches his head .
5,formally dressed couple , she with her mouth open , stand next to each other .
3,groom and a bride with a strapless dress .
3,man in a black suit knocks his head with his fist as he puts his arm around a woman in a white strapless dress .
3,man in a hat and sunglasses reads a book on a park bench .
3,man in c camouflage cap and jeans is sitting on a bench reading a book .
0,man is sitting on a bench and reading a book .
0,man on a park bench reads a novel .
3,man wearing a camouflage hat and sunglasses reading a book on a black metal bench .
2,group of people are outside a brick building taking pictures .
2,group of people gathered for a meeting .
2,group of people sits outside a building .
9,gather in front of building for speech
9,people are gathered on the steps in front of a brick building .
8,black and white dog , a black dog and an orange dog are in the grass .
8,black dog , a golden dog and a black and white dog are running in a park .
2,running and playing in a grassy area .
6,are three dogs running in the grass with trees behind them .
7,dogs at the park .
8,black and white dog looks at a man about to throw something .
3,dog waits for a man to throw a ball into the ocean .
0,man playing with his dog on a beach
5,man with a toy in his hand on a beach playing with his dog .
8,on rocky beach playing with black and white dog .
